,school_year,state,municipality,school_id,school_name,passing
117255,2015,Rio de Janeiro,Niterói,33055980,COL VITAL BRASIL,77.9
117262,2015,Rio de Janeiro,Niterói,33055998,COLEGIO ARGUMENTO,48.6
117268,2015,Rio de Janeiro,Niterói,33056021,CENTRO EDUC ALZIRA BITTENCOURT,68.3
117270,2015,Rio de Janeiro,Niterói,33056358,CE CONSELHEIRO JOSINO,84.3
117277,2015,Rio de Janeiro,Niterói,33056471,CE JOSE BONIFACIO,80.3
117281,2015,Rio de Janeiro,Niterói,33056480,CE LEOPOLDO FROES,94.5
117288,2015,Rio de Janeiro,Niterói,33056498,CE MANUEL DE ABREU,81.9
117298,2015,Rio de Janeiro,Niterói,33056560,CE PINTO LIMA,72.1
117305,2015,Rio de Janeiro,Niterói,33057010,E T E HENRIQUE LAGE,85.0
117312,2015,Rio de Janeiro,Niterói,33057109,COLEGIO LA SALLE ABEL,91.3
117318,2015,Rio de Janeiro,Niterói,33057117,IE PROFESSOR ISMAEL COUTINHO,69.8
117322,2015,Rio de Janeiro,Niterói,33057176,INST EDUC TAURUS,85.0
117329,2015,Rio de Janeiro,Niterói,33057206,INSTITUTO GAYLUSSAC - ENS FUNDAMENTAL E MEDIO,98.8
117330,2015,Rio de Janeiro,Niterói,33057443,CENTRO DE ENS INT RABELLO AMIN JD ESC LAPIS DE COR,66.7
117337,2015,Rio de Janeiro,Niterói,33057508,LICEU NILO PECANHA,73.0
117342,2015,Rio de Janeiro,Niterói,33057702,CE PROFESSORA ALCINA RODRIGUES LIMA,72.5
117344,2015,Rio de Janeiro,Niterói,33057729,COLEGIO CENECISTA ATHAYDE PARREIRAS,84.6
117349,2015,Rio de Janeiro,Niterói,33057737,CE ALMIRANTE TAMANDARE,84.3
117357,2015,Rio de Janeiro,Niterói,33057818,COL ITAPUCA - REGIAO OCEANICA,79.5
117367,2015,Rio de Janeiro,Nova Iguaçu,33058067,ABEU COLEGIOS,95.7
117374,2015,Rio de Janeiro,Nova Iguaçu,33058164,CENTRO EDUCACIONAL LOGOS LTDA,86.7
117378,2015,Rio de Janeiro,Nova Iguaçu,33058180,CIEP 119 AUSTIN,80.7
117385,2015,Rio de Janeiro,Nova Iguaçu,33058270,CIEP 359 CHARLES PERRAULT,82.1
117393,2015,Rio de Janeiro,Nova Iguaçu,33058318,CIEP 394 CANDIDO AUGUSTO RIBEIRO NETO,72.9
117397,2015,Rio de Janeiro,Nova Iguaçu,33058334,CIEP 166 ABILIO AUGUSTO TAVORA,78.8
117406,2015,Rio de Janeiro,Nova Iguaçu,33058474,CIEP 134 VEREADOR JOSE LOPES DE ARAUJO,75.8
117412,2015,Rio de Janeiro,Nova Iguaçu,33058504,COLEGIO ANTONIO HUBACK,94.1
117418,2015,Rio de Janeiro,Nova Iguaçu,33058563,COL EQUIPE GRAU,88.2
117424,2015,Rio de Janeiro,Nova Iguaçu,33058571,CE ANTONIO DA SILVA,80.4
117430,2015,Rio de Janeiro,Nova Iguaçu,33058580,CE ARRUDA NEGREIROS,81.4
117434,2015,Rio de Janeiro,Nova Iguaçu,33058601,CE CALIFORNIA,89.5
117440,2015,Rio de Janeiro,Nova Iguaçu,33058610,CE DOM WALMOR,88.7
117445,2015,Rio de Janeiro,Nova Iguaçu,33058636,CE ENGENHEIRO AREA LEAO,94.1
117450,2015,Rio de Janeiro,Nova Iguaçu,33058652,CE FRANCISCO ASSUMPCAO,93.9
117456,2015,Rio de Janeiro,Nova Iguaçu,33058679,CE JARDIM ALVORADA,68.2
117464,2015,Rio de Janeiro,Nova Iguaçu,33058695,CE MILTON CAMPOS,77.5
117469,2015,Rio de Janeiro,Nova Iguaçu,33058709,CE ABDIAS NASCIMENTO,87.5
117476,2015,Rio de Janeiro,Nova Iguaçu,33058741,CE PROFESSORA MARIA JOSE RAUNHEITTI DUCCINI,85.3
117480,2015,Rio de Janeiro,Nova Iguaçu,33058750,CE SAO JUDAS TADEU,81.5
117485,2015,Rio de Janeiro,Nova Iguaçu,33058768,CE SARGENTO ANTONIO ERNESTO,86.3
117510,2015,Rio de Janeiro,Nova Iguaçu,33058857,COL NOVO HORIZONTE LTDA,91.1
117513,2015,Rio de Janeiro,Nova Iguaçu,33058881,COLEGIO PADRAO,98.5
117521,2015,Rio de Janeiro,Nova Iguaçu,33058954,CONJUNTO EDUCACIONAL SOARES DE ALMEIDA,95.5
117526,2015,Rio de Janeiro,Nova Iguaçu,33059039,EDUCANDARIO NOVA GRECIA,93.8
117531,2015,Rio de Janeiro,Nova Iguaçu,33059152,CE ALFREDO NEVES,94.4
117534,2015,Rio de Janeiro,Nova Iguaçu,33059209,CE BERNARDINO MELO JUNIOR,91.3
117537,2015,Rio de Janeiro,Nova Iguaçu,33059225,CE CAPITAO JOAQUIM QUARESMA DE OLIVEIRA,84.1
117542,2015,Rio de Janeiro,Nova Iguaçu,33059241,CE DOUTOR MARIO GUIMARAES,79.4
117549,2015,Rio de Janeiro,Nova Iguaçu,33059284,CE LEOPOLDO MACHADO,96.6
117552,2015,Rio de Janeiro,Nova Iguaçu,33059381,CE PROFESSOR AMAZOR VIEIRA BORGES,81.0
117556,2015,Rio de Janeiro,Nova Iguaçu,33059403,CE PROFESSORA VENINA CORREA TORRES,88.0
117560,2015,Rio de Janeiro,Nova Iguaçu,33059446,CE SAO JORGE,89.3
117573,2015,Rio de Janeiro,Nova Iguaçu,33060169,E T E JOAO LUIZ DO NASCIMENTO,86.2
117579,2015,Rio de Janeiro,Nova Iguaçu,33060177,CIEP 358 ALBERTO PASQUALINI,83.0
117589,2015,Rio de Janeiro,Nova Iguaçu,33060274,IE RANGEL PESTANA,81.9
117596,2015,Rio de Janeiro,Nova Iguaçu,33060312,INSTITUTO DE EDUCACAO SANTO ANTONIO,93.7
117606,2015,Rio de Janeiro,Nova Iguaçu,33060347,INST EDUC TEIXEIRA CARELLI LEITE,92.8
117612,2015,Rio de Janeiro,Nova Iguaçu,33060355,INST IGUACUANO DE ENSINO,94.7
117618,2015,Rio de Janeiro,Nova Iguaçu,33060371,INST MENINO JESUS DE COMEN SOARES,93.9
117625,2015,Rio de Janeiro,Nova Iguaçu,33060380,INST OLAVO BILAC,89.2
117638,2015,Rio de Janeiro,Nova Iguaçu,33060746,CE SANTA RITA DE CASSIA,72.2
117641,2015,Rio de Janeiro,Nova Iguaçu,33060754,COLEGIO NOSSO AMIGUINHO DE VILA DE CAVA,95.2
117643,2015,Rio de Janeiro,Nova Iguaçu,33060797,CE AMBAI,78.6
117650,2015,Rio de Janeiro,Nova Iguaçu,33060827,CE FIGUEIRA,94.9
117661,2015,Rio de Janeiro,Mesquita,33061017,CENTRO EDUCACIONAL RAKEL RECHUEM,88.5
117666,2015,Rio de Janeiro,Mesquita,33061084,CIEP 364 NELSON RAMOS,85.9
117673,2015,Rio de Janeiro,Mesquita,33061149,CE BRASIL,84.4
117679,2015,Rio de Janeiro,Mesquita,33061165,CE DOM PEDRO I,75.3
117689,2015,Rio de Janeiro,Mesquita,33061181,CE PRESIDENTE CASTELO BRANCO,75.6
117693,2015,Rio de Janeiro,Mesquita,33061203,CE VILA BELA,91.9
117699,2015,Rio de Janeiro,Mesquita,33061246,CE ANA NERI,90.0
117712,2015,Rio de Janeiro,Queimados,33061670,CENTRO EDUCACIONAL MANUEL PEREIRA,88.2
117722,2015,Rio de Janeiro,Queimados,33061750,CE SAO CRISTOVAO,88.9
117726,2015,Rio de Janeiro,Nova Iguaçu,33061769,CE SAO FRANCISCO DE PAULA,79.3
117729,2015,Rio de Janeiro,Queimados,33061874,CE DOM BOSCO,81.5
117736,2015,Rio de Janeiro,Queimados,33061939,CE SAO JOAO,85.5
117760,2015,Rio de Janeiro,Rio de Janeiro,33062609,COLEGIO CRUZEIRO-CENTRO,95.3
117769,2015,Rio de Janeiro,Rio de Janeiro,33062633,COL DE SAO BENTO,96.2
117776,2015,Rio de Janeiro,Rio de Janeiro,33062668,CE JULIA KUBITSCHEK,89.4
117783,2015,Rio de Janeiro,Rio de Janeiro,33062676,CE SOUZA AGUIAR,65.0
117789,2015,Rio de Janeiro,Rio de Janeiro,33062706,CPII - CAMPUS CENTRO,88.8
117795,2015,Rio de Janeiro,Rio de Janeiro,33062854,LICEU DE ARTES E OFICIOS,90.3
117801,2015,Rio de Janeiro,Rio de Janeiro,33062919,CE PAULO DE FRONTIN,58.6
117810,2015,Rio de Janeiro,Rio de Janeiro,33062951,COL SAGRES,79.1
117819,2015,Rio de Janeiro,Rio de Janeiro,33063214,INSTITUTO PADRE LEONARDO CARRESCIA,85.3
117826,2015,Rio de Janeiro,Rio de Janeiro,33063222,FUNDACAO OSORIO,93.9
117833,2015,Rio de Janeiro,Rio de Janeiro,33063311,COL ANDREWS,92.6
117840,2015,Rio de Janeiro,Rio de Janeiro,33063354,COLEGIO DA IMACULADA CONCEICAO,86.4
117844,2015,Rio de Janeiro,Rio de Janeiro,33063389,CE CHICO ANYSIO,99.5
117850,2015,Rio de Janeiro,Rio de Janeiro,33063397,CE AMARO CAVALCANTI,84.3
117859,2015,Rio de Janeiro,Rio de Janeiro,33063419,COL FRANCO BRASILEIRO,89.2
117869,2015,Rio de Janeiro,Rio de Janeiro,33063486,CENTRO EDUCACIONAL CLOTILDE GUIMARAES COL MARIA JOSE IMPERIAL,78.5
117875,2015,Rio de Janeiro,Rio de Janeiro,33063516,COL NS DE LOURDES,89.7
117889,2015,Rio de Janeiro,Rio de Janeiro,33063559,CPII - CAMPUS HUMAITA II,79.9
117892,2015,Rio de Janeiro,Rio de Janeiro,33063575,COL PINHEIRO GUIMARAES,50.0
117901,2015,Rio de Janeiro,Rio de Janeiro,33063648,COLEGIO SAO VICENTE DE PAULO,88.5
117908,2015,Rio de Janeiro,Rio de Janeiro,33063656,SOCIEDADE BRASILEIRA DE ENSINO - COLEGIO SION,86.4
117917,2015,Rio de Janeiro,Rio de Janeiro,33063702,COL STO AMARO,90.9
117924,2015,Rio de Janeiro,Rio de Janeiro,33063710,COL STO ANTONIO MARIA ZACCARIA,81.3
117931,2015,Rio de Janeiro,Rio de Janeiro,33063729,COLEGIO SANTO INACIO,95.0
117937,2015,Rio de Janeiro,Rio de Janeiro,33063907,CE JOSE DE ALENCAR,69.6
117943,2015,Rio de Janeiro,Rio de Janeiro,33063990,ESCOLA BRITANICA - THE BRITISH SCHOOL RIO DE JANEIRO URCA,99.5
117948,2015,Rio de Janeiro,Rio de Janeiro,33064024,EDEM,88.1
117954,2015,Rio de Janeiro,Rio de Janeiro,33064032,ESCOLA ALEMA CORCOVADO - EXPERIMENTAL,96.7
117961,2015,Rio de Janeiro,Rio de Janeiro,33064040,ESCOLA ISRAELITA BRASILEIRA ELIEZER STEINBARG MAX NORDAU,94.4
117968,2015,Rio de Janeiro,Rio de Janeiro,33064369,INST DE TECNOLOGIA ORT,95.5
117974,2015,Rio de Janeiro,Rio de Janeiro,33064385,COLEGIO METODISTA BENNETT,90.9
117980,2015,Rio de Janeiro,Rio de Janeiro,33064393,INSTITUTO NOSSA SENHORA DA PIEDADE,96.1
117987,2015,Rio de Janeiro,Rio de Janeiro,33064601,LEGRAND - COLEGIO DE INTEGRACAO,98.0
117990,2015,Rio de Janeiro,Rio de Janeiro,33064628,COL BARILAN,97.9
117999,2015,Rio de Janeiro,Rio de Janeiro,33064644,CE INFANTE DOM HENRIQUE,76.7
118005,2015,Rio de Janeiro,Rio de Janeiro,33064652,CE PEDRO ALVARES CABRAL,80.5
118011,2015,Rio de Janeiro,Rio de Janeiro,33064709,COL MALLET SOARES,98.1
118015,2015,Rio de Janeiro,Rio de Janeiro,33064717,COL PINHEIRO GUIMARAES,98.5
