,school_id,latitude,longitude,type
11299,42116112,-27.1065908,-52.61603119999999,"['establishment', 'point_of_interest', 'school']"
11300,35023826,-21.1736211,-47.8056397,"['establishment', 'point_of_interest', 'school']"
11301,29442737,-7.1223674,-34.8341449,"['establishment', 'point_of_interest', 'school']"
11302,35902861,-23.4843785,-46.3801065,"['establishment', 'point_of_interest', 'primary_school', 'school']"
11303,26105195,-7.8700544,-34.9113683,"['establishment', 'point_of_interest', 'school']"
11304,50018361,-22.525113,-55.7234656,"['establishment', 'point_of_interest', 'school']"
11305,21245932,-23.2229658,-44.7257874,"['establishment', 'point_of_interest', 'school']"
11307,35025938,-22.6015186,-48.7981651,"['establishment', 'point_of_interest', 'school']"
11308,21257523,-12.9980748,-38.4651699,"['establishment', 'point_of_interest', 'school']"
11310,51043033,-15.6505203,-56.1563228,"['establishment', 'point_of_interest', 'school']"
11311,52057593,-16.8169018,-50.4102516,"['establishment', 'point_of_interest', 'school']"
11313,26111071,-8.160957999999999,-34.935057,"['establishment', 'point_of_interest', 'school']"
11315,35360934,-24.729703,-53.7447581,"['establishment', 'point_of_interest', 'school']"
11316,41107152,-26.4110413,-52.366415,"['establishment', 'point_of_interest', 'school']"
11317,52056066,-3.1076381,-60.034425,"['establishment', 'point_of_interest', 'school']"
11318,15011275,-2.420559,-54.7246158,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11319,43025242,-29.6018812,-51.939563,"['establishment', 'point_of_interest', 'school']"
11320,31141763,-19.439725,-44.25494,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11323,43159052,-29.4728709,-53.47336079999999,"['establishment', 'point_of_interest', 'school']"
11324,35026797,-20.2833513,-50.2526371,"['establishment', 'point_of_interest', 'school']"
11326,42067804,-26.822225,-53.50102279999999,"['establishment', 'point_of_interest', 'school']"
11327,24038288,-5.535370599999999,-35.8181955,"['establishment', 'point_of_interest', 'school']"
11328,41133285,-25.3824119,-49.27272989999999,"['establishment', 'point_of_interest', 'school']"
11330,41133234,-25.4158067,-49.3507804,"['establishment', 'point_of_interest', 'school']"
11331,35151836,-23.9425669,-46.3708293,"['establishment', 'point_of_interest', 'school']"
11332,35124047,-24.0033442,-46.413777,"['establishment', 'point_of_interest', 'school']"
11334,35058427,-23.5000246,-47.4683457,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11335,31129461,-20.234104,-42.8123829,"['establishment', 'point_of_interest', 'school']"
11336,42074312,-27.0447946,-51.2308861,"['establishment', 'point_of_interest', 'school']"
11337,28014103,-8.0922532,-34.9423772,"['establishment', 'point_of_interest', 'school']"
11338,43099823,-19.795672,-43.954438,"['establishment', 'point_of_interest', 'school']"
11339,22022406,-5.0722266,-42.7793292,"['establishment', 'point_of_interest', 'school']"
11340,35101151,-10.0827203,-37.0593617,"['establishment', 'point_of_interest', 'school']"
11341,31002089,-19.9236469,-43.9686502,"['establishment', 'point_of_interest', 'school']"
11342,11033070,-11.678008,-61.19112449999999,"['establishment', 'point_of_interest', 'school']"
11343,29199603,-12.8638692,-38.4724259,"['establishment', 'point_of_interest', 'school']"
11344,33037337,-23.0056041,-44.4799067,"['establishment', 'point_of_interest', 'school']"
11346,41150120,-25.4102505,-49.34595520000001,"['establishment', 'point_of_interest', 'school']"
11347,29186170,-13.0105695,-38.4936926,"['establishment', 'point_of_interest', 'school']"
11348,41015479,-24.0708908,-52.3541235,"['establishment', 'point_of_interest', 'school']"
11349,15586715,-1.3082957,-48.4600181,"['establishment', 'point_of_interest', 'school']"
11350,16010361,0.04415529999999999,-51.1277692,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11351,43029213,-30.0180556,-52.9146101,"['establishment', 'point_of_interest', 'school']"
11352,31184331,-15.7822487,-47.8899698,"['establishment', 'point_of_interest', 'school']"
11353,35915865,-21.7918773,-50.876762,"['establishment', 'point_of_interest', 'school']"
11354,51001624,-11.139856,-58.61154499999999,"['establishment', 'point_of_interest', 'school']"
11355,35432210,-23.5873521,-48.0447664,"['establishment', 'point_of_interest', 'school']"
11357,33044325,-22.716854,-42.6425832,"['establishment', 'point_of_interest', 'school']"
11358,43094520,-30.2606089,-50.5087451,"['establishment', 'point_of_interest', 'school']"
11359,35001685,-23.5940979,-46.5663969,"['establishment', 'point_of_interest', 'school']"
11360,26115085,-8.0087945,-34.8542931,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11361,23071087,-3.762403,-38.5543956,"['establishment', 'point_of_interest', 'school']"
11364,41358031,-24.6300672,-53.3107049,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11365,25064126,-6.964558299999999,-35.7032662,"['establishment', 'point_of_interest', 'school']"
11368,31023698,-18.445881,-43.6591147,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11369,31007561,-19.8317789,-43.9665334,"['establishment', 'point_of_interest', 'school']"
11371,33442355,-22.7606578,-43.47019,"['establishment', 'point_of_interest', 'school']"
11372,27049140,-9.586299,-35.733387,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11373,43040071,-1.4596618,-48.4910656,"['establishment', 'point_of_interest', 'school']"
11374,35041099,-23.4617861,-46.5098889,"['establishment', 'point_of_interest', 'school']"
11375,35160349,-23.508191,-47.606942,"['establishment', 'point_of_interest', 'school']"
11376,33054851,-22.8134866,-43.4293895,"['establishment', 'point_of_interest', 'school']"
11377,31352195,-10.9151507,-37.0534274,"['establishment', 'point_of_interest', 'school']"
11378,15219046,-1.429811,-48.472202,"['establishment', 'point_of_interest', 'school']"
11379,31000426,-19.9767044,-44.0159931,"['establishment', 'point_of_interest', 'school']"
11381,31020052,-19.6356729,-42.0514334,"['establishment', 'point_of_interest', 'school']"
11382,35441995,-22.3663941,-49.0559355,"['establishment', 'point_of_interest', 'school']"
11383,32064870,-20.2692149,-40.394797,"['establishment', 'point_of_interest', 'school']"
11384,33006458,-21.765768,-42.18067,"['establishment', 'point_of_interest', 'school']"
11386,15583058,-3.1923293,-52.21250209999999,"['establishment', 'point_of_interest', 'school']"
11388,13025210,-3.0493912,-59.9747821,"['establishment', 'point_of_interest', 'school']"
11390,17021588,-11.7273764,-49.0954867,"['establishment', 'point_of_interest', 'school']"
11391,35018168,-22.964365,-47.0034518,"['establishment', 'point_of_interest', 'school']"
11392,31042960,-18.916656,-41.38092,"['establishment', 'point_of_interest', 'school']"
11393,35155196,-8.161444,-34.921329,"['establishment', 'point_of_interest', 'school']"
11394,35158677,-19.9224819,-43.9415553,"['establishment', 'point_of_interest', 'school']"
11395,23340622,-7.4734693,-38.7743303,"['establishment', 'point_of_interest', 'school']"
11396,15038700,-1.4513785,-48.4689895,"['establishment', 'point_of_interest', 'school']"
11397,52027082,-16.4327458,-51.1234197,"['establishment', 'point_of_interest', 'school']"
11399,25095056,-7.174913099999999,-34.8915165,"['establishment', 'point_of_interest', 'school']"
11400,43033954,-28.274168,-53.5025066,"['establishment', 'point_of_interest', 'school']"
11401,35024200,-21.2766421,-47.3000516,"['establishment', 'point_of_interest', 'school']"
11402,41063350,-3.7415779,-38.5640906,"['establishment', 'point_of_interest', 'school']"
11404,41026241,-27.5403923,-48.6216908,"['establishment', 'point_of_interest', 'school']"
11405,35144927,-24.0050112,-48.3545597,"['establishment', 'point_of_interest', 'school']"
11406,15090930,-1.7708525,-47.4426298,"['establishment', 'point_of_interest', 'school']"
11407,31074471,-21.7660174,-43.3448861,"['establishment', 'point_of_interest', 'school']"
11409,43167810,-30.0938781,-51.0698498,"['establishment', 'point_of_interest', 'school']"
11410,33421226,-22.8418581,-43.29928659999999,"['establishment', 'point_of_interest', 'school']"
11411,29446767,-12.9908368,-38.4885083,"['establishment', 'point_of_interest', 'school', 'university']"
11412,42130930,-27.019884,-48.6505887,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11414,33126755,-22.9318123,-43.19610429999999,"['establishment', 'point_of_interest', 'school']"
11415,35114236,-20.5575051,-48.5745949,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school', 'university']"
11416,43166059,-28.9367061,-51.5491242,"['establishment', 'point_of_interest', 'school']"
11418,42057868,-26.7657628,-52.8495682,"['establishment', 'point_of_interest', 'school']"
11419,11029056,-11.7249693,-61.55427220000001,"['establishment', 'point_of_interest', 'school']"
11420,52015360,-15.3092989,-49.60358230000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11421,33142815,-23.5030567,-46.7387486,"['establishment', 'point_of_interest', 'school']"
11422,23165618,-7.207107799999998,-39.3135081,"['establishment', 'point_of_interest', 'school']"
11423,41130170,-25.384223,-49.237887,"['establishment', 'point_of_interest', 'school']"
11424,29093490,-12.258077,-38.95221600000001,"['establishment', 'point_of_interest', 'school']"
11425,23083816,-3.7813521,-38.5085818,"['establishment', 'point_of_interest', 'school']"
11426,31218553,-23.498063,-46.700174,"['establishment', 'point_of_interest', 'school']"
11427,43033660,-22.90041,-43.1094952,"['establishment', 'point_of_interest', 'school']"
11428,31342076,-7.203265000000001,-34.8469009,"['establishment', 'point_of_interest', 'school']"
11429,35025252,-22.029768,-48.907397,"['establishment', 'point_of_interest', 'school']"
11430,35136463,-23.6453386,-46.6398751,"['establishment', 'point_of_interest', 'school', 'secondary_school', 'university']"
11431,51009986,-14.318993,-57.967342,"['establishment', 'point_of_interest', 'school']"
11433,23129018,-5.1040112,-38.3665505,"['establishment', 'point_of_interest', 'school']"
11434,33105227,-23.790806,-45.4017265,"['establishment', 'point_of_interest', 'school']"
11435,35139774,-23.5405031,-46.4901254,"['establishment', 'point_of_interest', 'school']"
11436,35802244,-20.5199379,-47.39490259999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11437,35034794,-24.6711605,-47.5462716,"['establishment', 'point_of_interest', 'school']"
11438,42072360,-26.7781203,-51.0071945,"['establishment', 'point_of_interest', 'university']"
11439,41024699,-3.7461893,-38.5013931,"['establishment', 'point_of_interest', 'school']"
11440,29190835,-12.975425,-38.491713,"['establishment', 'point_of_interest', 'school', 'shopping_mall']"
11441,29301521,-23.5269141,-46.5020641,"['establishment', 'point_of_interest', 'school']"
11442,26127890,-8.0495016,-34.9178862,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11443,22166602,-23.3135197,-45.9749024,"['establishment', 'point_of_interest', 'school']"
11444,29397987,-13.8521741,-40.1173112,"['establishment', 'point_of_interest', 'university']"
11445,51015099,-11.5037164,-54.87385949999999,"['establishment', 'point_of_interest', 'school']"
11446,51087871,-15.5573826,-54.3074397,"['establishment', 'point_of_interest', 'school']"
11448,43204406,-30.257464,-54.9157915,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11449,29147379,-11.6680208,-39.011378,"['establishment', 'point_of_interest', 'school']"
11450,31024147,-18.453514,-43.740947,"['establishment', 'point_of_interest', 'school']"
11451,24077259,-23.9507009,-46.3311005,"['establishment', 'point_of_interest', 'school']"
11453,50005995,-20.4246428,-54.5700498,"['establishment', 'point_of_interest', 'school']"
11454,52072665,-16.7494425,-48.5170724,"['establishment', 'point_of_interest', 'school']"
11455,31136751,-21.1251016,-44.2517865,"['establishment', 'point_of_interest', 'school']"
11457,32014597,-18.1265584,-40.36581839999999,"['establishment', 'point_of_interest', 'school']"
11458,35900758,-21.1335136,-47.8472906,"['establishment', 'point_of_interest', 'school']"
11460,29297699,-16.7002447,-49.3058656,"['establishment', 'point_of_interest', 'school']"
11461,33129902,-25.4032473,-49.3699828,"['establishment', 'point_of_interest', 'school']"
11462,23087196,-5.3944353,-40.315606,"['establishment', 'point_of_interest', 'school']"
11463,51057891,-16.4613625,-54.6472444,"['establishment', 'point_of_interest', 'school']"
11464,31291030,-19.8735157,-43.96015060000001,"['establishment', 'point_of_interest', 'school']"
11465,22056882,-6.786642,-43.0409587,"['establishment', 'point_of_interest', 'university']"
11466,43105238,-30.1092819,-51.2529839,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11467,52010309,-13.4352898,-49.1447552,"['establishment', 'point_of_interest', 'school']"
11468,23069023,-3.8253297,-38.5184272,"['establishment', 'point_of_interest', 'school']"
11469,31075671,-20.043661,-41.355927,"['establishment', 'point_of_interest', 'school']"
11470,33021937,-22.3330156,-42.4973382,"['establishment', 'point_of_interest', 'school']"
11471,22131191,-5.074533199999999,-42.7860563,"['establishment', 'point_of_interest', 'school']"
11472,35141240,-23.616925,-46.6786792,"['establishment', 'point_of_interest', 'school']"
11473,33089035,-22.8143994,-43.013456,"['establishment', 'point_of_interest', 'school']"
11474,50005928,-20.508247,-54.6636707,"['establishment', 'point_of_interest', 'school']"
11475,51174804,-13.677749,-57.787834,"['establishment', 'point_of_interest', 'university']"
11476,31079715,-17.3549234,-44.9578572,"['establishment', 'point_of_interest', 'school']"
11477,35108972,-23.657768,-46.572003,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11478,32003595,-18.285856,-40.711531,"['establishment', 'point_of_interest', 'school']"
11480,23236205,-7.2215746,-39.3465384,"['establishment', 'point_of_interest', 'school']"
11481,43107460,-2.564463,-44.3097822,"['establishment', 'point_of_interest', 'school']"
11482,22081615,-7.0850757,-41.4687766,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11483,32076223,-19.4040267,-40.0612,"['establishment', 'point_of_interest', 'school']"
11484,32034954,-20.3354495,-40.4229957,"['establishment', 'point_of_interest', 'school']"
11485,35289036,-22.9111029,-43.1895778,"['establishment', 'point_of_interest', 'school']"
11486,23214457,-3.8595174,-38.4979474,"['establishment', 'point_of_interest', 'school']"
11487,23056860,-4.313166499999999,-38.7434182,"['establishment', 'point_of_interest', 'school']"
11488,33063990,-22.9536561,-43.1693011,"['establishment', 'point_of_interest', 'school']"
11489,35114479,-27.8981068,-53.3170738,"['establishment', 'point_of_interest', 'school']"
11491,15041921,-1.4556886,-48.47055779999999,"['establishment', 'point_of_interest', 'school']"
11492,43107559,-30.1114382,-51.2280732,"['establishment', 'point_of_interest', 'school']"
11493,26122839,-8.0661779,-34.917159,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11494,29442770,-12.530837,-40.311233,"['establishment', 'point_of_interest', 'school']"
11495,43028250,-30.03987,-52.8943168,"['establishment', 'point_of_interest', 'school']"
11496,15578194,-1.5200548,-48.6869826,"['establishment', 'point_of_interest', 'school']"
11498,35117365,-22.6597632,-50.4345305,"['establishment', 'point_of_interest', 'school']"
11499,31010430,-19.880183,-43.906695,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11502,23076259,-15.8427293,-47.8963155,"['establishment', 'point_of_interest', 'school']"
11503,31229865,-19.920911,-43.98904700000001,"['establishment', 'point_of_interest', 'university']"
11504,35171189,-23.4717299,-46.5722793,"['establishment', 'point_of_interest', 'school']"
11505,42029139,-27.9396343,-50.5120099,"['establishment', 'point_of_interest', 'school']"
11506,42060532,-26.725709,-53.525112,"['establishment', 'point_of_interest', 'school']"
11507,23133295,-5.248675,-38.1249356,"['establishment', 'point_of_interest', 'school']"
11508,35131600,-23.6210539,-45.40355659999999,"['establishment', 'point_of_interest', 'school']"
11509,50004700,-19.9198845,-54.3637391,"['establishment', 'point_of_interest', 'school']"
11510,42070813,-27.091263,-48.611472,"['establishment', 'point_of_interest', 'primary_school', 'school']"
11511,32079451,-18.7120945,-40.6485691,"['establishment', 'point_of_interest', 'school']"
11512,52212386,-16.7422334,-49.2728313,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11513,33115303,-22.753292,-43.476677,"['establishment', 'point_of_interest', 'school']"
11514,31217123,-19.8736613,-43.9795774,"['establishment', 'point_of_interest', 'school']"
11515,43043267,-29.1821859,-51.1645317,"['establishment', 'point_of_interest', 'school']"
11516,35165384,-22.8285577,-47.26546769999999,"['establishment', 'point_of_interest', 'school']"
11517,35903206,-23.8611143,-49.1301218,"['establishment', 'point_of_interest', 'school']"
11518,43161529,-8.0748446,-34.8913054,"['establishment', 'point_of_interest', 'school']"
11519,26072254,-9.169910999999999,-36.685119,"['establishment', 'point_of_interest', 'school']"
11520,35024797,-20.589023,-47.862178,"['establishment', 'point_of_interest', 'school']"
11521,24058092,-5.811665899999999,-35.2121201,"['establishment', 'point_of_interest', 'school']"
11522,29000831,-12.150775,-45.004701,"['establishment', 'point_of_interest', 'school']"
11523,35025860,-22.0697874,-48.738891,"['establishment', 'point_of_interest', 'school']"
11524,28013514,-12.2300047,-38.96124930000001,"['establishment', 'point_of_interest', 'school']"
11525,21122342,-5.5325672,-47.4484733,"['establishment', 'point_of_interest', 'school']"
11526,41138430,-25.5411981,-49.2029299,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11528,32033478,-19.8131152,-40.6773928,"['establishment', 'point_of_interest', 'school']"
11529,23051850,-4.224351899999999,-38.70329,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11530,31182079,-20.4500581,-54.6079374,"['establishment', 'point_of_interest', 'school']"
11531,42105447,-27.1355637,-48.60758939999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11532,31342440,-19.8448638,-43.8933116,"['establishment', 'point_of_interest', 'school']"
11533,26500710,-7.984835299999999,-34.8387294,"['establishment', 'point_of_interest', 'school']"
11534,52039200,-16.4073213,-49.2204162,"['establishment', 'point_of_interest', 'school']"
11535,41027060,-23.4047569,-51.4414493,"['establishment', 'point_of_interest', 'school']"
11536,35008148,-23.669843,-46.5059789,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11537,27213714,-9.1605593,-36.0313352,"['establishment', 'point_of_interest', 'school']"
11538,32065043,-20.3667262,-40.4174459,"['establishment', 'point_of_interest', 'school']"
11539,35018570,-22.9252422,-47.0749139,"['establishment', 'point_of_interest', 'school']"
11540,35174920,-23.542849,-46.933826,"['establishment', 'point_of_interest', 'school']"
11541,15127303,-5.3349473,-49.0885265,"['establishment', 'point_of_interest', 'school']"
11542,43093078,-29.7083233,-51.1386884,"['establishment', 'point_of_interest', 'school']"
11543,29182247,-12.9850277,-38.445002,"['establishment', 'point_of_interest', 'school']"
11544,31001694,-19.9027486,-44.0067762,"['establishment', 'point_of_interest', 'school']"
11545,23080841,-3.885163,-38.620968,"['establishment', 'point_of_interest', 'school']"
11547,33090700,-22.807179,-42.9850438,"['establishment', 'point_of_interest', 'school']"
11548,31114901,-20.6854037,-46.3326065,"['establishment', 'point_of_interest', 'school']"
11549,32010800,-19.520321,-40.6140841,"['establishment', 'point_of_interest', 'school', 'secondary_school', 'university']"
11550,13031899,-3.1275504,-60.02402739999999,"['establishment', 'point_of_interest', 'school']"
11551,43105335,-30.0674554,-51.2106113,"['establishment', 'point_of_interest', 'school']"
11552,31019534,-19.6253954,-42.2303959,"['establishment', 'point_of_interest', 'school']"
11553,41127790,-25.3920332,-49.21993639999999,"['establishment', 'point_of_interest', 'school']"
11554,35914356,-21.0204775,-48.0496236,"['establishment', 'point_of_interest', 'school']"
11555,27225178,-9.6586973,-35.7351563,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11556,52059472,-18.3913063,-49.1998781,"['establishment', 'point_of_interest', 'school']"
11557,31001368,-19.915846,-43.917643,"['establishment', 'point_of_interest', 'school']"
11558,33039186,-22.4265042,-43.4249462,"['establishment', 'point_of_interest', 'school']"
11559,43109330,-14.855211,-40.853349,"['establishment', 'point_of_interest', 'school']"
11561,50012177,-20.8007298,-51.6989707,"['establishment', 'point_of_interest', 'school']"
11562,52098818,-14.5418843,-49.9705725,"['establishment', 'point_of_interest', 'school']"
11564,33166897,-22.265782,-41.9832726,"['establishment', 'point_of_interest', 'school']"
11565,31003875,-19.8859341,-43.9067861,"['establishment', 'point_of_interest', 'school']"
11566,43098991,-28.2449567,-52.3866734,"['establishment', 'point_of_interest', 'school']"
11567,31159671,-19.7472446,-47.9269754,"['establishment', 'point_of_interest', 'school']"
11568,25027107,-22.2210441,-49.95284179999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11569,15011356,-2.428727,-54.72945,"['establishment', 'point_of_interest', 'school']"
11571,50000101,-19.0060852,-57.6512765,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11572,41129687,-25.4151416,-49.2897279,"['establishment', 'point_of_interest', 'school']"
11573,22010572,-4.2836503,-41.776487,"['establishment', 'point_of_interest', 'school']"
11574,29397928,-11.327565,-41.8638389,"['establishment', 'point_of_interest', 'school']"
11576,35025719,-22.0772159,-48.7473742,"['establishment', 'point_of_interest', 'school']"
11577,31000302,-19.8871564,-43.9152127,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11578,42047331,-27.262371,-51.558355,"['establishment', 'point_of_interest', 'school']"
11579,35141392,-23.5503944,-46.5581932,"['establishment', 'point_of_interest', 'school', 'university']"
11580,26033364,-8.620851,-39.599273,"['establishment', 'point_of_interest', 'school']"
11581,15038688,-1.4462186,-48.4476993,"['establishment', 'point_of_interest', 'school']"
11582,52014517,-14.9737237,-48.9189022,"['establishment', 'point_of_interest', 'school']"
11584,33039151,-19.4435379,-44.2461149,"['establishment', 'point_of_interest', 'school']"
11585,16002270,0.050743,-51.0557638,"['establishment', 'point_of_interest', 'school']"
11586,35104930,-23.192279,-45.893195,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11587,35142612,-23.6590789,-46.529277,"['establishment', 'point_of_interest', 'school']"
11589,33091226,-7.2064268,-39.3108367,"['establishment', 'point_of_interest', 'school']"
11590,43162533,-29.5424579,-56.8109543,"['establishment', 'point_of_interest', 'school']"
11591,41076893,-25.5405955,-54.5581257,"['establishment', 'point_of_interest', 'school']"
11594,43033679,-1.3669209,-48.343964,"['establishment', 'point_of_interest', 'school']"
11595,35143352,-23.3832312,-47.3342085,"['establishment', 'point_of_interest', 'school']"
11596,35903197,-23.499193,-48.4101317,"['establishment', 'local_government_office', 'point_of_interest', 'school']"
11597,29182239,-12.9863769,-38.437923,"['establishment', 'point_of_interest', 'school']"
11599,35131829,-23.9825019,-46.2975959,"['establishment', 'point_of_interest', 'school', 'secondary_school', 'university']"
11600,29353556,-14.855211,-40.853349,"['establishment', 'point_of_interest', 'school']"
11601,41556917,-25.6526994,-49.30921009999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11602,43002617,-29.2874344,-51.8715063,"['establishment', 'point_of_interest', 'school']"
11603,33166927,-22.4028173,-41.81293489999999,"['establishment', 'point_of_interest', 'school']"
11604,33124558,-22.8824273,-43.2982473,"['establishment', 'point_of_interest', 'university']"
11605,23100770,-4.9682129,-39.0164724,"['establishment', 'point_of_interest', 'school']"
11607,26058430,-8.358391,-36.698114,"['establishment', 'point_of_interest', 'school']"
11608,29394252,-12.6696532,-38.5442763,"['establishment', 'point_of_interest', 'school']"
11609,26126133,-8.0273083,-34.9181962,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11610,33058601,-22.7566734,-43.43982500000001,"['establishment', 'point_of_interest', 'school']"
11612,31119539,-19.306216,-46.050551,"['establishment', 'point_of_interest', 'school']"
11613,23073411,-3.7862793,-38.5064164,"['establishment', 'point_of_interest', 'school']"
11614,31023434,-17.0870452,-42.5375491,"['establishment', 'point_of_interest', 'school']"
11615,31245003,-17.7299658,-46.1709457,"['establishment', 'point_of_interest', 'school']"
11616,42056322,-27.0799873,-53.00089389999999,"['establishment', 'point_of_interest', 'school']"
11617,35017848,-23.1819714,-46.39510079999999,"['establishment', 'point_of_interest', 'school']"
11618,35113050,-23.2000906,-46.7826465,"['establishment', 'point_of_interest', 'school']"
11619,32009453,-28.6286948,-53.0976208,"['establishment', 'point_of_interest', 'school']"
11620,31115240,-20.4653791,-45.4294445,"['establishment', 'point_of_interest', 'school']"
11622,29445442,-27.6006371,-48.52453060000001,"['establishment', 'point_of_interest', 'school']"
11623,35116014,-22.9647177,-43.21606939999999,"['establishment', 'point_of_interest', 'school']"
11624,41086201,-26.0688967,-53.0434791,"['establishment', 'point_of_interest', 'school']"
11625,35113888,-22.9397232,-43.1960213,"['establishment', 'point_of_interest', 'school']"
11626,25071882,-7.242879,-35.922835,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11627,32078625,-20.0999424,-40.5330801,"['establishment', 'point_of_interest', 'school']"
11628,35172522,-23.6526464,-46.5753672,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11629,41076648,-25.4833903,-54.5773514,"['establishment', 'point_of_interest', 'school']"
11630,33063516,-22.9514742,-43.1961306,"['establishment', 'point_of_interest', 'school']"
11632,26097982,-8.614041,-35.809711,"['establishment', 'point_of_interest', 'school']"
11633,35185449,-23.5626263,-46.6365686,"['establishment', 'point_of_interest', 'school']"
11634,33078408,-23.6427145,-46.7445731,"['establishment', 'point_of_interest', 'school']"
11635,35029208,-20.4196894,-49.9797618,"['establishment', 'point_of_interest', 'school']"
11636,32019696,-19.8193146,-40.2776084,"['establishment', 'point_of_interest', 'school']"
11637,35016160,-23.5008378,-47.46820659999999,"['establishment', 'point_of_interest', 'school']"
11638,50006231,-20.5363934,-54.61918069999999,"['establishment', 'point_of_interest', 'school']"
11639,52032620,-16.9712461,-48.9529158,"['establishment', 'point_of_interest', 'school']"
11640,23252642,-3.31153,-40.014672,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11641,33060274,-22.7594353,-43.4471296,"['establishment', 'point_of_interest', 'school']"
11642,26103745,-8.659645,-35.153522,"['establishment', 'point_of_interest', 'school']"
11643,41030265,-23.2952669,-51.1356525,"['establishment', 'point_of_interest', 'school']"
11645,25120298,-7.1172008,-34.8371085,"['establishment', 'point_of_interest', 'school']"
11646,29436770,-11.305239,-41.86435910000001,"['establishment', 'point_of_interest', 'school']"
11648,41134028,-25.42486,-49.268999,"['establishment', 'point_of_interest', 'school']"
11651,41133358,-25.4823064,-49.2269882,"['establishment', 'point_of_interest', 'school']"
11652,31167797,-18.9564403,-48.228347,"['establishment', 'point_of_interest', 'school']"
11653,42074150,-27.0081159,-51.1501658,"['establishment', 'point_of_interest', 'school']"
11654,31002534,-19.806472,-43.958255,"['establishment', 'point_of_interest', 'school']"
11655,31127329,-21.7823474,-46.5799673,"['establishment', 'point_of_interest', 'school']"
11656,23040629,-3.4383551,-39.14826559999999,"['establishment', 'point_of_interest', 'school']"
11657,33027455,-22.8791395,-42.0164783,"['establishment', 'point_of_interest', 'school']"
11658,35165062,-17.8107258,-50.9339715,"['establishment', 'point_of_interest', 'school']"
11659,22026088,-5.068823999999999,-42.813434,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11660,52083110,-16.778093,-49.333149,"['establishment', 'point_of_interest', 'school']"
11661,11010665,-10.261041,-63.29665000000001,"['establishment', 'point_of_interest', 'school']"
11662,32012152,-19.4968895,-40.76136169999999,"['establishment', 'point_of_interest', 'school']"
11663,29428203,-16.3824271,-39.571768,"['establishment', 'point_of_interest', 'school']"
11664,33040125,-22.5086593,-43.1735471,"['establishment', 'point_of_interest', 'school']"
11665,31008834,-19.9347845,-44.0306539,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11666,26177013,-8.241496,-35.757066,"['establishment', 'point_of_interest', 'school']"
11667,29230837,-16.3933318,-48.9803906,"['establishment', 'point_of_interest', 'school']"
11668,41076290,-25.5412342,-54.57921349999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11669,26087022,-7.597655,-35.23088,"['establishment', 'point_of_interest', 'school']"
11670,35155226,-21.515843,-51.431255,"['establishment', 'point_of_interest', 'school']"
11671,35902020,-23.7414166,-46.5278318,"['establishment', 'point_of_interest', 'school']"
11672,42012040,-28.68867,-49.3681706,"['establishment', 'point_of_interest', 'school']"
11673,33063419,-22.9316412,-43.1796773,"['establishment', 'point_of_interest', 'school']"
11675,31351598,-20.6953105,-44.8285299,"['establishment', 'point_of_interest', 'school']"
11676,33033994,-22.5157944,-44.1031137,"['establishment', 'point_of_interest', 'school']"
